,year,month,day,hour,num_calls,BRONX,BROOKLYN,MANHATTAN,QUEENS,RICHMOND / STATEN ISLAND,UNKNOWN,STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG_CALC,Incidences
165,2010,3,13,4,89,18,21,27,22,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,2
166,2010,3,13,5,86,22,18,24,20,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,4
167,2010,3,13,6,70,14,26,17,10,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,6
168,2010,3,13,7,80,16,25,19,18,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,3
169,2010,3,13,8,92,28,31,18,12,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,7
170,2010,3,13,9,108,23,34,27,22,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,2
171,2010,3,13,10,133,37,44,26,22,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,1
172,2010,3,13,12,141,29,40,39,24,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-13,3.86,0.0,0.0,46.0,38.0,42.0,1
173,2010,3,14,4,92,20,31,23,16,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-14,0.24,0.0,0.0,50.0,43.0,46.5,1
174,2010,3,14,5,99,17,26,25,26,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-14,0.24,0.0,0.0,50.0,43.0,46.5,12
175,2010,3,15,1,86,22,22,23,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-15,0.33,0.0,0.0,46.0,41.0,43.5,9
176,2010,3,15,2,96,18,29,20,24,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-15,0.33,0.0,0.0,46.0,41.0,43.5,2
177,2010,3,15,3,69,16,16,20,16,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-15,0.33,0.0,0.0,46.0,41.0,43.5,2
178,2010,3,15,5,78,17,23,18,15,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-15,0.33,0.0,0.0,46.0,41.0,43.5,1
179,2010,3,15,10,196,42,57,46,38,13,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-15,0.33,0.0,0.0,46.0,41.0,43.5,1
180,2010,3,16,12,113,29,40,21,18,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-16,0.0,0.0,0.0,63.0,41.0,52.0,1
181,2010,3,17,5,49,14,10,11,13,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-17,0.0,0.0,0.0,66.0,43.0,54.5,3
182,2010,3,17,6,83,19,27,15,18,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-17,0.0,0.0,0.0,66.0,43.0,54.5,1
183,2010,3,17,7,82,8,26,22,18,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-17,0.0,0.0,0.0,66.0,43.0,54.5,2
184,2010,3,18,5,74,17,22,20,13,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-18,0.0,0.0,0.0,69.0,50.0,59.5,3
185,2010,3,18,6,74,15,23,14,20,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-18,0.0,0.0,0.0,69.0,50.0,59.5,2
186,2010,3,18,9,175,37,50,41,37,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-18,0.0,0.0,0.0,69.0,50.0,59.5,1
187,2010,3,18,10,193,39,51,47,50,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-18,0.0,0.0,0.0,69.0,50.0,59.5,4
188,2010,3,18,11,190,46,48,47,42,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-18,0.0,0.0,0.0,69.0,50.0,59.5,4
189,2010,3,20,2,137,38,30,39,22,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,1
190,2010,3,20,4,99,23,35,22,16,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,3
191,2010,3,20,5,87,20,23,20,20,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,2
192,2010,3,20,6,63,13,19,13,18,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,2
193,2010,3,20,7,68,17,20,16,13,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,5
194,2010,3,20,8,116,33,35,29,12,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,1
195,2010,3,20,9,128,18,40,33,29,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,3
196,2010,3,20,10,137,30,51,28,21,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-20,0.0,0.0,0.0,74.0,54.0,64.0,3
197,2010,3,21,7,72,22,16,11,21,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-21,0.0,0.0,0.0,64.0,51.0,57.5,1
198,2010,3,22,5,54,13,18,12,9,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-22,1.34,0.0,0.0,57.0,50.0,53.5,6
199,2010,3,22,10,207,44,58,56,40,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-22,1.34,0.0,0.0,57.0,50.0,53.5,1
200,2010,3,22,12,110,22,40,21,23,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-22,1.34,0.0,0.0,57.0,50.0,53.5,2
201,2010,3,23,6,77,11,35,23,6,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-23,0.11,0.0,0.0,53.0,45.0,49.0,1
202,2010,3,24,4,64,13,23,12,12,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-24,0.0,0.0,0.0,60.0,43.0,51.5,11
203,2010,3,24,7,93,23,25,20,22,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-24,0.0,0.0,0.0,60.0,43.0,51.5,1
204,2010,3,25,6,88,20,23,15,25,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-25,0.0,0.0,0.0,62.0,48.0,55.0,4
205,2010,3,26,8,123,27,36,30,26,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-26,0.14,0.0,0.0,52.0,34.0,43.0,3
206,2010,3,27,1,136,29,47,31,23,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-27,0.0,0.0,0.0,44.0,29.0,36.5,3
207,2010,3,27,2,106,19,28,35,22,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-27,0.0,0.0,0.0,44.0,29.0,36.5,2
208,2010,3,27,4,115,29,27,25,29,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-27,0.0,0.0,0.0,44.0,29.0,36.5,4
209,2010,3,27,5,83,18,22,24,15,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-27,0.0,0.0,0.0,44.0,29.0,36.5,1
210,2010,3,27,6,62,21,16,10,15,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-27,0.0,0.0,0.0,44.0,29.0,36.5,7
211,2010,3,27,8,93,21,30,17,19,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-27,0.0,0.0,0.0,44.0,29.0,36.5,3
212,2010,3,28,4,121,22,36,31,28,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-28,0.34,0.0,0.0,49.0,36.0,42.5,9
213,2010,3,28,12,141,33,51,24,29,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-28,0.34,0.0,0.0,49.0,36.0,42.5,3
214,2010,3,29,1,99,21,29,25,19,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-29,1.58,0.0,0.0,53.0,48.0,50.5,1
215,2010,3,29,3,49,17,10,17,5,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-29,1.58,0.0,0.0,53.0,48.0,50.5,1
216,2010,3,29,7,95,20,26,28,19,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-29,1.58,0.0,0.0,53.0,48.0,50.5,1
217,2010,3,30,1,84,14,30,19,17,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-30,2.45,0.0,0.0,50.0,41.0,45.5,1
218,2010,3,30,2,66,9,28,13,13,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-30,2.45,0.0,0.0,50.0,41.0,45.5,1
219,2010,3,30,6,77,15,21,24,15,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-30,2.45,0.0,0.0,50.0,41.0,45.5,1
220,2010,3,31,11,174,38,47,40,45,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-03-31,0.01,0.0,0.0,57.0,45.0,51.0,1
221,2010,4,1,2,68,16,24,18,9,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-01,0.0,0.0,0.0,70.0,48.0,59.0,1
222,2010,4,1,3,94,21,32,19,18,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-01,0.0,0.0,0.0,70.0,48.0,59.0,7
223,2010,4,1,6,72,11,27,14,16,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-01,0.0,0.0,0.0,70.0,48.0,59.0,1
224,2010,4,1,8,108,23,33,21,24,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-01,0.0,0.0,0.0,70.0,48.0,59.0,1
225,2010,4,3,2,111,21,28,34,21,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-03,0.0,0.0,0.0,67.0,47.0,57.0,1
226,2010,4,3,3,124,25,29,41,26,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-03,0.0,0.0,0.0,67.0,47.0,57.0,1
227,2010,4,3,6,75,17,23,18,14,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-03,0.0,0.0,0.0,67.0,47.0,57.0,3
228,2010,4,3,7,58,15,17,8,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-03,0.0,0.0,0.0,67.0,47.0,57.0,6
229,2010,4,3,9,122,22,37,35,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-03,0.0,0.0,0.0,67.0,47.0,57.0,1
230,2010,4,3,10,121,27,38,24,24,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-03,0.0,0.0,0.0,67.0,47.0,57.0,4
231,2010,4,3,11,129,26,30,35,34,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-03,0.0,0.0,0.0,67.0,47.0,57.0,1
232,2010,4,4,7,72,16,25,11,16,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-04,0.0,0.0,0.0,76.0,47.0,61.5,2
233,2010,4,5,12,151,35,45,37,29,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-05,0.0,0.0,0.0,75.0,56.0,65.5,1
234,2010,4,8,6,60,20,16,17,5,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-08,0.0,0.0,0.0,80.0,64.0,72.0,2
235,2010,4,8,7,92,23,26,17,20,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-08,0.0,0.0,0.0,80.0,64.0,72.0,2
236,2010,4,8,8,118,26,39,22,28,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-08,0.0,0.0,0.0,80.0,64.0,72.0,2
237,2010,4,9,2,79,16,23,20,16,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-09,0.3,0.0,0.0,68.0,44.0,56.0,1
238,2010,4,9,5,65,12,17,14,18,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-09,0.3,0.0,0.0,68.0,44.0,56.0,4
239,2010,4,9,6,77,20,18,21,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-09,0.3,0.0,0.0,68.0,44.0,56.0,1
240,2010,4,9,7,102,16,36,26,21,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-09,0.3,0.0,0.0,68.0,44.0,56.0,3
241,2010,4,11,6,73,18,22,15,15,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-11,0.0,0.0,0.0,76.0,52.0,64.0,1
242,2010,4,11,7,82,20,22,15,21,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-11,0.0,0.0,0.0,76.0,52.0,64.0,2
243,2010,4,11,8,98,24,34,22,10,8,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-11,0.0,0.0,0.0,76.0,52.0,64.0,3
244,2010,4,11,12,143,42,41,35,20,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-11,0.0,0.0,0.0,76.0,52.0,64.0,2
245,2010,4,12,5,60,11,24,11,11,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-12,0.0,0.0,0.0,67.0,52.0,59.5,11
246,2010,4,12,6,73,15,20,16,16,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-12,0.0,0.0,0.0,67.0,52.0,59.5,7
247,2010,4,12,11,231,54,59,58,48,12,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-12,0.0,0.0,0.0,67.0,52.0,59.5,1
248,2010,4,13,4,49,13,12,13,10,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-13,0.0,0.0,0.0,56.0,47.0,51.5,1
249,2010,4,13,5,68,14,15,21,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-13,0.0,0.0,0.0,56.0,47.0,51.5,15
250,2010,4,13,6,68,18,24,10,15,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-13,0.0,0.0,0.0,56.0,47.0,51.5,8
251,2010,4,15,1,100,29,28,25,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-15,0.0,0.0,0.0,73.0,50.0,61.5,2
252,2010,4,15,2,56,12,17,9,14,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-15,0.0,0.0,0.0,73.0,50.0,61.5,1
253,2010,4,15,3,76,22,28,15,9,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-15,0.0,0.0,0.0,73.0,50.0,61.5,2
254,2010,4,15,9,189,51,48,39,40,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-15,0.0,0.0,0.0,73.0,50.0,61.5,1
255,2010,4,17,4,89,10,21,27,25,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,2
256,2010,4,17,5,73,20,14,20,17,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,3
257,2010,4,17,6,89,26,26,19,11,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,2
258,2010,4,17,7,81,15,16,20,23,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,3
259,2010,4,17,8,102,31,28,22,19,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,1
260,2010,4,17,9,107,16,41,18,26,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,2
261,2010,4,17,10,148,32,39,24,49,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,4
262,2010,4,17,11,149,37,42,32,27,11,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-17,0.01,0.0,0.0,54.0,46.0,50.0,3
263,2010,4,18,7,87,23,31,13,15,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-18,0.0,0.0,0.0,57.0,42.0,49.5,2
264,2010,4,18,12,129,23,47,29,25,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-18,0.0,0.0,0.0,57.0,42.0,49.5,2
265,2010,4,21,5,62,14,16,16,13,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-21,0.03,0.0,0.0,69.0,53.0,61.0,1
266,2010,4,22,1,81,15,34,17,12,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,4
267,2010,4,22,2,77,24,24,18,9,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,2
268,2010,4,22,4,57,14,18,14,10,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,2
269,2010,4,22,5,43,10,11,8,14,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,2
270,2010,4,22,6,53,11,15,12,12,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,1
271,2010,4,22,7,83,17,29,22,13,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,3
272,2010,4,22,8,136,24,42,44,20,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,3
273,2010,4,22,12,136,28,48,38,18,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-22,0.0,0.0,0.0,72.0,51.0,61.5,2
274,2010,4,23,7,109,33,34,15,26,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-23,0.0,0.0,0.0,68.0,44.0,56.0,2
275,2010,4,23,8,128,26,42,32,23,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-23,0.0,0.0,0.0,68.0,44.0,56.0,2
276,2010,4,23,9,190,35,60,50,33,12,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-23,0.0,0.0,0.0,68.0,44.0,56.0,1
277,2010,4,23,10,171,38,55,34,37,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-23,0.0,0.0,0.0,68.0,44.0,56.0,1
278,2010,4,24,2,114,33,28,31,18,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-24,0.0,0.0,0.0,68.0,46.0,57.0,1
279,2010,4,24,7,72,13,27,19,11,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-24,0.0,0.0,0.0,68.0,46.0,57.0,3
280,2010,4,24,8,108,23,36,21,24,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-24,0.0,0.0,0.0,68.0,46.0,57.0,4
281,2010,4,24,12,145,37,46,37,24,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-24,0.0,0.0,0.0,68.0,46.0,57.0,1
282,2010,4,25,3,117,19,33,32,27,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-25,1.6,0.0,0.0,52.0,46.0,49.0,6
283,2010,4,25,8,112,29,33,26,20,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-25,1.6,0.0,0.0,52.0,46.0,49.0,1
284,2010,4,28,2,57,11,16,14,13,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-28,0.0,0.0,0.0,56.0,40.0,48.0,8
285,2010,4,29,2,63,15,22,18,8,0,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-29,0.0,0.0,0.0,69.0,45.0,57.0,1
286,2010,4,29,7,84,19,30,15,15,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-29,0.0,0.0,0.0,69.0,45.0,57.0,1
287,2010,4,29,10,183,44,52,52,28,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-29,0.0,0.0,0.0,69.0,45.0,57.0,1
288,2010,4,29,11,198,46,66,45,32,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-29,0.0,0.0,0.0,69.0,45.0,57.0,1
289,2010,4,30,6,81,22,18,20,20,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-30,0.0,0.0,0.0,78.0,56.0,67.0,1
290,2010,4,30,7,86,16,32,20,11,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-30,0.0,0.0,0.0,78.0,56.0,67.0,3
291,2010,4,30,8,153,40,38,40,28,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-04-30,0.0,0.0,0.0,78.0,56.0,67.0,4
292,2010,5,1,2,137,29,44,38,25,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-01,0.0,0.0,0.0,85.0,64.0,74.5,2
293,2010,5,1,7,89,23,34,14,15,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-01,0.0,0.0,0.0,85.0,64.0,74.5,2
294,2010,5,1,8,117,29,38,21,25,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-01,0.0,0.0,0.0,85.0,64.0,74.5,1
295,2010,5,1,11,178,37,52,44,33,12,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-01,0.0,0.0,0.0,85.0,64.0,74.5,2
296,2010,5,2,1,174,42,41,53,33,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,5
297,2010,5,2,2,147,43,33,28,36,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,3
298,2010,5,2,3,121,26,31,28,27,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,2
299,2010,5,2,4,124,27,38,26,27,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,4
300,2010,5,2,5,101,20,34,25,21,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,4
301,2010,5,2,6,83,17,21,21,17,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,2
302,2010,5,2,7,79,22,25,14,12,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,3
303,2010,5,2,8,110,20,29,28,27,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-02,0.0,0.0,0.0,88.0,66.0,77.0,1
304,2010,5,4,11,225,53,67,51,45,9,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-04,0.0,0.0,0.0,81.0,62.0,71.5,2
305,2010,5,5,8,152,38,48,29,30,7,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-05,0.0,0.0,0.0,80.0,58.0,69.0,1
306,2010,5,6,2,109,27,31,27,19,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-06,0.0,0.0,0.0,78.0,59.0,68.5,6
307,2010,5,6,4,68,15,20,20,12,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-06,0.0,0.0,0.0,78.0,59.0,68.5,2
308,2010,5,6,6,89,25,27,20,12,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-06,0.0,0.0,0.0,78.0,59.0,68.5,1
309,2010,5,6,7,113,26,35,28,22,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-06,0.0,0.0,0.0,78.0,59.0,68.5,3
310,2010,5,6,8,158,45,48,26,29,10,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-06,0.0,0.0,0.0,78.0,59.0,68.5,4
311,2010,5,6,12,125,31,33,35,20,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-06,0.0,0.0,0.0,78.0,59.0,68.5,1
312,2010,5,7,8,139,33,42,42,16,6,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-07,0.0,0.0,0.0,73.0,52.0,62.5,5
313,2010,5,7,9,173,38,47,52,31,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-07,0.0,0.0,0.0,73.0,52.0,62.5,1
314,2010,5,8,2,118,22,41,33,17,5,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-08,0.04,0.0,0.0,76.0,49.0,62.5,3
315,2010,5,8,3,118,27,34,33,20,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-08,0.04,0.0,0.0,76.0,49.0,62.5,3
316,2010,5,8,5,90,25,27,17,19,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-08,0.04,0.0,0.0,76.0,49.0,62.5,1
317,2010,5,8,6,88,25,27,20,13,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-08,0.04,0.0,0.0,76.0,49.0,62.5,4
318,2010,5,8,7,74,18,17,15,21,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-08,0.04,0.0,0.0,76.0,49.0,62.5,5
319,2010,5,8,8,101,28,34,15,22,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-08,0.04,0.0,0.0,76.0,49.0,62.5,3
320,2010,5,9,1,117,20,43,34,17,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-09,0.0,0.0,0.0,52.0,44.0,48.0,3
321,2010,5,9,2,124,29,42,23,26,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-09,0.0,0.0,0.0,52.0,44.0,48.0,2
322,2010,5,9,7,64,14,16,15,17,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-09,0.0,0.0,0.0,52.0,44.0,48.0,2
323,2010,5,11,3,81,17,26,20,15,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-11,0.03,0.0,0.0,56.0,43.0,49.5,3
324,2010,5,12,1,80,21,26,13,17,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-12,0.43,0.0,0.0,48.0,44.0,46.0,4
325,2010,5,12,2,83,18,34,17,12,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-12,0.43,0.0,0.0,48.0,44.0,46.0,1
326,2010,5,13,3,64,18,19,12,12,3,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-13,0.0,0.0,0.0,67.0,43.0,55.0,1
327,2010,5,13,4,61,10,17,13,17,4,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-13,0.0,0.0,0.0,67.0,43.0,55.0,3
328,2010,5,13,5,42,8,8,15,9,2,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-13,0.0,0.0,0.0,67.0,43.0,55.0,4
329,2010,5,13,6,72,19,20,15,17,1,0,USW00094728,"NY CITY CENTRAL PARK, NY US",2010-05-13,0.0,0.0,0.0,67.0,43.0,55.0,4
